0,-0.03,-0.024999999999999998,0.0223,5000
4.0,0.03,-0.024999999999999998,0.0223,0
4.066666666666666,0.03,-0.014999999999999998,0.0223,5000
8.066666666666666,-0.03,-0.014999999999999998,0.0223,0
8.133333333333333,-0.03,-0.0049999999999999975,0.0223,5000
12.133333333333333,0.03,-0.0049999999999999975,0.0223,0
12.2,0.03,0.005000000000000003,0.0223,5000
16.2,-0.03,0.005000000000000003,0.0223,0
16.266666666666666,-0.03,0.015000000000000003,0.0223,5000
20.266666666666666,0.03,0.015000000000000003,0.0223,0
20.333333333333332,0.03,0.025,0.0223,5000
24.333333333333332,-0.03,0.025,0.0223,0
34.4,-0.03,-0.024999999999999998,0.0246,4500.0
38.4,0.03,-0.024999999999999998,0.0246,0
38.46666666666667,0.03,-0.014999999999999998,0.0246,4500.0
42.46666666666667,-0.03,-0.014999999999999998,0.0246,0
42.53333333333334,-0.03,-0.0049999999999999975,0.0246,4500.0
46.53333333333334,0.03,-0.0049999999999999975,0.0246,0
46.60000000000001,0.03,0.005000000000000003,0.0246,4500.0
50.60000000000001,-0.03,0.005000000000000003,0.0246,0
50.66666666666668,-0.03,0.015000000000000003,0.0246,4500.0
54.66666666666668,0.03,0.015000000000000003,0.0246,0
54.73333333333335,0.03,0.025,0.0246,4500.0
58.73333333333335,-0.03,0.025,0.0246,0
68.80000000000001,-0.03,-0.024999999999999998,0.0269,4050.0
72.80000000000001,0.03,-0.024999999999999998,0.0269,0
72.86666666666667,0.03,-0.014999999999999998,0.0269,4050.0
76.86666666666667,-0.03,-0.014999999999999998,0.0269,0
76.93333333333334,-0.03,-0.0049999999999999975,0.0269,4050.0
80.93333333333334,0.03,-0.0049999999999999975,0.0269,0
81.0,0.03,0.005000000000000003,0.0269,4050.0
85.0,-0.03,0.005000000000000003,0.0269,0
85.06666666666666,-0.03,0.015000000000000003,0.0269,4050.0
89.06666666666666,0.03,0.015000000000000003,0.0269,0
89.13333333333333,0.03,0.025,0.0269,4050.0
93.13333333333333,-0.03,0.025,0.0269,0
103.19999999999999,-0.03,-0.024999999999999998,0.0292,3645.0
107.19999999999999,0.03,-0.024999999999999998,0.0292,0
107.26666666666665,0.03,-0.014999999999999998,0.0292,3645.0
111.26666666666665,-0.03,-0.014999999999999998,0.0292,0
111.33333333333331,-0.03,-0.0049999999999999975,0.0292,3645.0
115.33333333333331,0.03,-0.0049999999999999975,0.0292,0
115.39999999999998,0.03,0.005000000000000003,0.0292,3645.0
119.39999999999998,-0.03,0.005000000000000003,0.0292,0
119.46666666666664,-0.03,0.015000000000000003,0.0292,3645.0
123.46666666666664,0.03,0.015000000000000003,0.0292,0
123.5333333333333,0.03,0.025,0.0292,3645.0
127.5333333333333,-0.03,0.025,0.0292,0
